3,0,0,0,0,0,0
5,10,40,100,340,940,2980
7,0,28,-36,196,-420,1588
11,0,132,264,3300,13080,103092
13,26,104,476,2324,11876,63044
17,34,408,1972,15828,94204,673668
19,0,304,1044,12616,72660,657304
23,0,552,-1656,27048,-159720,1739352
29,58,928,580,51100,-54452,3352108
31,0,868,60,52204,41100,3981388
37,74,1776,1220,134364,-37876,11566956
41,82,2296,6724,184612,619852,17260756
43,0,1720,-348,124528,-140940,10878640
47,0,2256,-3384,232368,-637800,29476896
53,106,2544,6148,236700,422956,28504524
59,0,3540,0,377364,21120,47411220
61,122,3416,10796,308324,775892,32898356
67,0,4288,2604,542968,591900,81562168
71,0,5112,-5112,700344,-1320360,123766632
73,146,5256,15644,797412,1254596,149408916
79,0,6004,-14916,895228,-4970580,169784284
83,0,6972,1992,1058748,119640,195840492
89,178,8544,40228,1574892,10640908,358818684
97,194,9312,73748,2011260,23193884,536762412
101,202,12928,45652,2890732,12496732,757970428
103,0,10300,996,2099140,2992500,532334980
107,0,11556,41088,2661732,18739200,745604676
109,218,11336,14396,2334644,-1447612,580315556
113,226,12656,56500,3209132,23602396,995493116
127,0,15748,-12828,4042156,-4554300,1341819388
131,0,17292,12576,4280556,7235040,1359357132
137,274,18632,48772,5567924,19184524,2059291172
139,0,18904,9804,4859440,6732300,1542713824
149,298,22648,103108,6620548,38622028,2422581268
151,0,22348,540,7071028,4736700,2739492868
157,314,23864,53612,7727492,5919764,3183457364
163,0,26080,28548,8581624,21204420,3576050440
167,0,28056,0,9695352,2165760,4123779096
173,346,26296,61588,8335060,10147996,3477143716
179,0,32220,17184,11734524,1770720,5323291740
181,362,31856,71876,12351260,45853772,6022962476
191,0,36672,0,13898688,-7603200,6486029952
193,386,35512,132020,13131796,65198396,6315848452
197,394,40976,230884,17968988,154349644,9773508236
199,0,39004,-102348,15269668,-85444380,7522512964
211,0,43888,17004,18147688,34463100,9210713608
223,0,49060,-26412,20691724,-17890860,10753471420
227,0,51756,49032,24110124,53012760,14145947196
229,458,51296,288884,22324364,168204668,12742078556
233,466,52192,273076,24020332,140853436,13488066652
239,0,57360,-68832,26488848,-67956000,15203325360
241,482,57840,329540,27127884,225867692,15993251100
251,0,63252,54216,32954292,61978200,21811702212
257,514,57568,510916,28337308,392179084,17228847628
263,0,69432,-75744,37108248,-68376480,24364641912
269,538,64560,121588,33005100,30397468,20384158620
271,0,72628,-53388,40716124,-68776620,28441715308
277,554,75344,207044,44875196,36715724,33207034124
281,562,76432,491188,41427196,427497532,28814915692
283,0,79240,6732,44111776,26106540,30475338160
293,586,89072,33988,50954492,-173832404,37675053932
307,0,93328,144492,56731144,203289660,43846594408
311,0,97032,-89568,60734568,-148463520,47965104552
313,626,110176,421292,73926844,371620436,60815376556
317,634,111584,356308,70684988,260019964,54337256684
331,0,108568,18204,73090096,24265020,61868328448
337,674,113232,466196,76578060,529819964,65379180252
347,0,120756,8328,83167572,55521240,72400005156
349,698,97720,249836,56990788,120378068,43377909460
353,706,129904,650932,100408204,614941276,95809480924
359,0,129240,-25848,97524504,51902040,90428064840
367,0,133588,1404,100025116,32950380,92259557788
373,746,155168,345812,127434572,164361116,126748294748
379,0,142504,447732,107466208,623146500,100456337824
383,0,147072,-110304,109568640,-176658720,101504093952
389,778,146264,175828,115647140,2210428,114982234964
397,794,142920,718172,108283860,505271684,107336795940
401,802,170024,1547860,140413028,2107332892,141605796884
409,818,166872,383708,133735188,385562468,137135865252
419,0,175980,90504,149326572,335127960,156667125180
421,842,175136,742100,149200076,754803932,155358631196
431,0,186192,-279288,163414512,-703587240,181041184512
433,866,211304,919700,193126244,1151626076,218414580884
439,0,191404,-72876,168651508,-29969820,183650448724
443,0,196692,95688,170010996,107151000,180154227012
449,898,226296,1129684,211642068,1747778908,240218360196
457,914,208392,1704524,189785412,2336313044,215682605652
461,922,224968,606676,205375012,446815132,231056055028
463,0,212980,-334620,202818076,-665079900,242490967660
467,0,218556,549192,197389692,1010621400,223751462796
479,0,229920,-34488,226057344,-309768360,279899664720
487,0,235708,-29748,226153060,-196738260,270628852948
491,0,241572,47136,240917988,103386720,299165127492
499,0,247504,-13140,243875272,30834300,298728967144
503,0,253512,-36216,257531976,232397400,330067445112
509,1018,236176,1427236,239229004,2202405868,304433339356
521,1042,295928,1610932,309990404,2225691292,396278511188
523,0,271960,15156,272185936,221530980,337616848240
541,1082,289976,1350380,311190500,1999446452,410842801556
547,0,297568,423924,328221880,1086043860,455376048808
557,1114,334200,652804,397130868,750096364,579629834340
563,0,317532,337800,350548572,511248600,483551424012
569,1138,304984,2387524,327703780,4087691788,446159922004
571,0,324328,135228,357656128,-45055620,496180660528
577,1154,309272,1045124,340050068,1413245324,469151660612
